index,Periode,SES-Score,Spreiding,Plaats,Buurt,Wijk,Gemeente,Region_Code,Region_Description,ID,RegioS,Perioden,GemiddeldeVerkoopprijs_1
103970,2018JJ00,"0,071","0,753",Opsterland,,,Opsterland,GM0086,Gemeente 'Opsterland' (GM0086),14291,GM0086,2018JJ00,234103.0
103972,2019JJ00,"0,078","0,743",Opsterland,,,Opsterland,GM0086,Gemeente 'Opsterland' (GM0086),14292,GM0086,2019JJ00,254852.0
104622,2014JJ00,"0,029","0,792",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14316,GM0828,2014JJ00,206574.0
104624,2015JJ00,"0,018","0,804",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14317,GM0828,2015JJ00,213344.0
104626,2016JJ00,"0,016","0,809",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14318,GM0828,2016JJ00,225653.0
104628,2017JJ00,"0,006","0,822",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14319,GM0828,2017JJ00,243278.0
104630,2018JJ00,"0,011","0,816",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14320,GM0828,2018JJ00,255388.0
104632,2019JJ00,"0,015","0,812",Oss,,,Oss,GM0828,Gemeente 'Oss' (GM0828),14321,GM0828,2019JJ00,264775.0
105598,2014JJ00,"0,032","0,735",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14432,GM1509,2014JJ00,180682.0
105600,2015JJ00,"0,021","0,746",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14433,GM1509,2015JJ00,184024.0
105602,2016JJ00,"0,013","0,763",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14434,GM1509,2016JJ00,196007.0
105604,2017JJ00,"0,005","0,772",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14435,GM1509,2017JJ00,212821.0
105606,2018JJ00,"0,004","0,774",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14436,GM1509,2018JJ00,236913.0
105608,2019JJ00,"0,007","0,767",Oude IJsselstreek,,,Oude IJsselstreek,GM1509,Gemeente 'Oude IJsselstreek' (GM1509),14437,GM1509,2019JJ00,247024.0
105952,2014JJ00,"0,231","0,732",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14490,GM0437,2014JJ00,334657.0
105954,2015JJ00,"0,216","0,757",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14491,GM0437,2015JJ00,353721.0
105956,2016JJ00,"0,214","0,765",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14492,GM0437,2016JJ00,428487.0
105958,2017JJ00,"0,213","0,772",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14493,GM0437,2017JJ00,411718.0
105960,2018JJ00,"0,215","0,784",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14494,GM0437,2018JJ00,459357.0
105962,2019JJ00,"0,197","0,799",Ouder-Amstel,,,Ouder-Amstel,GM0437,Gemeente 'Ouder-Amstel' (GM0437),14495,GM0437,2019JJ00,494115.0
106012,2014JJ00,"0,224","0,659",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14548,GM0589,2014JJ00,257414.0
106014,2015JJ00,"0,214","0,666",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14549,GM0589,2015JJ00,287275.0
106016,2016JJ00,"0,207","0,676",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14550,GM0589,2016JJ00,285535.0
106018,2017JJ00,"0,197","0,683",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14551,GM0589,2017JJ00,293983.0
106020,2018JJ00,"0,202","0,684",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14552,GM0589,2018JJ00,339193.0
106022,2019JJ00,"0,204","0,678",Oudewater,,,Oudewater,GM0589,Gemeente 'Oudewater' (GM0589),14553,GM0589,2019JJ00,360006.0
106156,2014JJ00,"0,15","0,726",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14577,GM1734,2014JJ00,237705.0
106158,2015JJ00,"0,148","0,731",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14578,GM1734,2015JJ00,239862.0
106160,2016JJ00,"0,15","0,733",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14579,GM1734,2016JJ00,253671.0
106162,2017JJ00,"0,145","0,739",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14580,GM1734,2017JJ00,265675.0
106164,2018JJ00,"0,148","0,742",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14581,GM1734,2018JJ00,296223.0
106166,2019JJ00,"0,154","0,735",Overbetuwe,,,Overbetuwe,GM1734,Gemeente 'Overbetuwe' (GM1734),14582,GM1734,2019JJ00,316978.0
106894,2014JJ00,"0,112","0,722",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14606,GM0590,2014JJ00,203916.0
106896,2015JJ00,"0,105","0,726",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14607,GM0590,2015JJ00,206597.0
106898,2016JJ00,"0,095","0,739",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14608,GM0590,2016JJ00,216108.0
106900,2017JJ00,"0,08","0,752",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14609,GM0590,2017JJ00,226198.0
106902,2018JJ00,"0,079","0,757",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14610,GM0590,2018JJ00,235318.0
106904,2019JJ00,"0,081","0,757",Papendrecht,,,Papendrecht,GM0590,Gemeente 'Papendrecht' (GM0590),14611,GM0590,2019JJ00,256448.0
107002,2014JJ00,"0,14","0,676",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14635,GM1894,2014JJ00,209964.0
107004,2015JJ00,"0,13","0,688",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14636,GM1894,2015JJ00,213872.0
107006,2016JJ00,"0,132","0,697",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14637,GM1894,2016JJ00,221919.0
107008,2017JJ00,"0,128","0,704",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14638,GM1894,2017JJ00,240794.0
107010,2018JJ00,"0,132","0,702",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14639,GM1894,2018JJ00,257171.0
107012,2019JJ00,"0,136","0,697",Peel en Maas,,,Peel en Maas,GM1894,Gemeente 'Peel en Maas' (GM1894),14640,GM1894,2019JJ00,279723.0
107312,2014JJ00,"-0,186","0,819",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14693,GM0765,2014JJ00,119488.0
107314,2015JJ00,"-0,19","0,822",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14694,GM0765,2015JJ00,124837.0
107316,2016JJ00,"-0,193","0,831",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14695,GM0765,2016JJ00,127804.0
107318,2017JJ00,"-0,202","0,836",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14696,GM0765,2017JJ00,150431.0
107320,2018JJ00,"-0,208","0,839",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14697,GM0765,2018JJ00,158687.0
107322,2019JJ00,"-0,22","0,841",Pekela,,,Pekela,GM0765,Gemeente 'Pekela' (GM0765),14698,GM0765,2019JJ00,161257.0
107384,2014JJ00,"0,272","0,696",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14751,GM1926,2014JJ00,270804.0
107386,2015JJ00,"0,279","0,694",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14752,GM1926,2015JJ00,270467.0
107388,2016JJ00,"0,281","0,698",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14753,GM1926,2016JJ00,281515.0
107390,2017JJ00,"0,283","0,697",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14754,GM1926,2017JJ00,317277.0
107392,2018JJ00,"0,293","0,696",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14755,GM1926,2018JJ00,350350.0
107394,2019JJ00,"0,3","0,695",Pijnacker-Nootdorp,,,Pijnacker-Nootdorp,GM1926,Gemeente 'Pijnacker-Nootdorp' (GM1926),14756,GM1926,2019JJ00,375870.0
107708,2014JJ00,"0,014","0,789",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14809,GM0439,2014JJ00,184581.0
107710,2015JJ00,"0,011","0,795",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14810,GM0439,2015JJ00,194971.0
107712,2016JJ00,0,"0,809",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14811,GM0439,2016JJ00,208237.0
107714,2017JJ00,"-0,007","0,816",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14812,GM0439,2017JJ00,236098.0
107716,2018JJ00,"-0,005","0,816",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14813,GM0439,2018JJ00,268255.0
107718,2019JJ00,"0,006","0,81",Purmerend,,,Purmerend,GM0439,Gemeente 'Purmerend' (GM0439),14814,GM0439,2019JJ00,295650.0
108068,2014JJ00,"0,139","0,687",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14867,GM0273,2014JJ00,289862.0
108070,2015JJ00,"0,112","0,712",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14868,GM0273,2015JJ00,293848.0
108072,2016JJ00,"0,121","0,711",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14869,GM0273,2016JJ00,317280.0
108074,2017JJ00,"0,127","0,71",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14870,GM0273,2017JJ00,358199.0
108076,2018JJ00,"0,141","0,707",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14871,GM0273,2018JJ00,388890.0
108078,2019JJ00,"0,154","0,694",Putten,,,Putten,GM0273,Gemeente 'Putten' (GM0273),14872,GM0273,2019JJ00,398712.0
108248,2014JJ00,"0,151","0,689",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14896,GM0177,2014JJ00,223240.0
108250,2015JJ00,"0,144","0,695",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14897,GM0177,2015JJ00,226979.0
108252,2016JJ00,"0,14","0,702",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14898,GM0177,2016JJ00,232044.0
108254,2017JJ00,"0,135","0,709",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14899,GM0177,2017JJ00,254060.0
108256,2018JJ00,"0,135","0,712",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14900,GM0177,2018JJ00,261322.0
108258,2019JJ00,"0,14","0,703",Raalte,,,Raalte,GM0177,Gemeente 'Raalte' (GM0177),14901,GM0177,2019JJ00,285841.0
108728,2014JJ00,"0,065","0,686",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15041,GM0703,2014JJ00,178474.0
108730,2015JJ00,"0,064","0,693",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15042,GM0703,2015JJ00,188404.0
108732,2016JJ00,"0,055","0,709",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15043,GM0703,2016JJ00,198646.0
108734,2017JJ00,"0,047","0,712",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15044,GM0703,2017JJ00,199257.0
108736,2018JJ00,"0,034","0,723",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15045,GM0703,2018JJ00,208901.0
108738,2019JJ00,"0,034","0,724",Reimerswaal,,,Reimerswaal,GM0703,Gemeente 'Reimerswaal' (GM0703),15046,GM0703,2019JJ00,217424.0
109030,2014JJ00,"0,106","0,765",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15070,GM0274,2014JJ00,269846.0
109032,2015JJ00,"0,098","0,78",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15071,GM0274,2015JJ00,253972.0
109034,2016JJ00,"0,098","0,785",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15072,GM0274,2016JJ00,280012.0
109036,2017JJ00,"0,091","0,796",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15073,GM0274,2017JJ00,304350.0
109038,2018JJ00,"0,098","0,8",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15074,GM0274,2018JJ00,326231.0
109040,2019JJ00,"0,105","0,796",Renkum,,,Renkum,GM0274,Gemeente 'Renkum' (GM0274),15075,GM0274,2019JJ00,352440.0
109498,2014JJ00,"0,225","0,626",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15099,GM0339,2014JJ00,248479.0
109500,2015JJ00,"0,229","0,62",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15100,GM0339,2015JJ00,261922.0
109502,2016JJ00,"0,216","0,64",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15101,GM0339,2016JJ00,253922.0
109504,2017JJ00,"0,223","0,639",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15102,GM0339,2017JJ00,317455.0
109506,2018JJ00,"0,244","0,626",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15103,GM0339,2018JJ00,326471.0
109508,2019JJ00,"0,246","0,623",Renswoude,,,Renswoude,GM0339,Gemeente 'Renswoude' (GM0339),15104,GM0339,2019JJ00,336929.0
109546,2014JJ00,"0,242","0,62",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15157,GM1667,2014JJ00,259670.0
109548,2015JJ00,"0,235","0,624",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15158,GM1667,2015JJ00,230622.0
109550,2016JJ00,"0,235","0,627",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15159,GM1667,2016JJ00,254656.0
109552,2017JJ00,"0,221","0,645",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15160,GM1667,2017JJ00,271555.0
109554,2018JJ00,"0,222","0,644",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15161,GM1667,2018JJ00,290139.0
109556,2019JJ00,"0,219","0,64",Reusel-De Mierden,,,Reusel-De Mierden,GM1667,Gemeente 'Reusel-De Mierden' (GM1667),15162,GM1667,2019JJ00,338747.0
109714,2014JJ00,"-0,051","0,833",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15186,GM0275,2014JJ00,215552.0
109716,2015JJ00,"-0,053","0,842",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15187,GM0275,2015JJ00,229658.0
109718,2016JJ00,"-0,065","0,859",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15188,GM0275,2016JJ00,237478.0
109720,2017JJ00,"-0,073","0,872",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15189,GM0275,2017JJ00,263866.0
109722,2018JJ00,"-0,071","0,876",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15190,GM0275,2018JJ00,248578.0
109724,2019JJ00,"-0,07","0,873",Rheden,,,Rheden,GM0275,Gemeente 'Rheden' (GM0275),15191,GM0275,2019JJ00,282833.0
109906,2014JJ00,"0,085","0,738",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15215,GM0340,2014JJ00,252597.0
109908,2015JJ00,"0,086","0,743",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15216,GM0340,2015JJ00,277472.0
109910,2016JJ00,"0,081","0,755",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15217,GM0340,2016JJ00,283677.0
109912,2017JJ00,"0,08","0,757",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15218,GM0340,2017JJ00,303161.0
109914,2018JJ00,"0,089","0,754",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15219,GM0340,2018JJ00,336208.0
109916,2019JJ00,"0,095","0,756",Rhenen,,,Rhenen,GM0340,Gemeente 'Rhenen' (GM0340),15220,GM0340,2019JJ00,360623.0
110276,2014JJ00,"0,023","0,746",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15244,GM0597,2014JJ00,186992.0
110278,2015JJ00,"0,015","0,756",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15245,GM0597,2015JJ00,181938.0
110280,2016JJ00,"0,009","0,767",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15246,GM0597,2016JJ00,197228.0
110282,2017JJ00,"-0,006","0,78",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15247,GM0597,2017JJ00,216478.0
110284,2018JJ00,"-0,008","0,783",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15248,GM0597,2018JJ00,246732.0
110286,2019JJ00,"-0,001","0,782",Ridderkerk,,,Ridderkerk,GM0597,Gemeente 'Ridderkerk' (GM0597),15249,GM0597,2019JJ00,256618.0
110504,2014JJ00,"0,137","0,671",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15447,GM1742,2014JJ00,216267.0
110506,2015JJ00,"0,121","0,688",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15448,GM1742,2015JJ00,228425.0
110508,2016JJ00,"0,12","0,699",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15449,GM1742,2016JJ00,234042.0
110510,2017JJ00,"0,117","0,707",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15450,GM1742,2017JJ00,248153.0
110512,2018JJ00,"0,121","0,707",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15451,GM1742,2018JJ00,279965.0
110514,2019JJ00,"0,125","0,707",Rijssen-Holten,,,Rijssen-Holten,GM1742,Gemeente 'Rijssen-Holten' (GM1742),15452,GM1742,2019JJ00,287331.0
110850,2014JJ00,"0,002","0,849",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15476,GM0603,2014JJ00,183554.0
110852,2015JJ00,"-0,006","0,864",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15477,GM0603,2015JJ00,199654.0
110854,2016JJ00,"-0,015","0,875",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15478,GM0603,2016JJ00,198527.0
110856,2017JJ00,"-0,025","0,886",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15479,GM0603,2017JJ00,214799.0
110858,2018JJ00,"-0,013","0,887",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15480,GM0603,2018JJ00,246337.0
110860,2019JJ00,"-0,003","0,885",Rijswijk,,,Rijswijk,GM0603,Gemeente 'Rijswijk' (GM0603),15481,GM0603,2019JJ00,280781.0
111272,2014JJ00,"0,075","0,718",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15534,GM1669,2014JJ00,185870.0
111274,2015JJ00,"0,076","0,714",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15535,GM1669,2015JJ00,186628.0
111276,2016JJ00,"0,065","0,73",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15536,GM1669,2016JJ00,191752.0
111278,2017JJ00,"0,064","0,733",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15537,GM1669,2017JJ00,202514.0
111280,2018JJ00,"0,066","0,73",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15538,GM1669,2018JJ00,231800.0
111282,2019JJ00,"0,065","0,73",Roerdalen,,,Roerdalen,GM1669,Gemeente 'Roerdalen' (GM1669),15539,GM1669,2019JJ00,242138.0
111438,2014JJ00,"-0,097","0,88",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15563,GM0957,2014JJ00,192318.0
111440,2015JJ00,"-0,107","0,891",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15564,GM0957,2015JJ00,194640.0
111442,2016JJ00,"-0,109","0,9",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15565,GM0957,2016JJ00,203499.0
111444,2017JJ00,"-0,113","0,906",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15566,GM0957,2017JJ00,225102.0
111446,2018JJ00,"-0,111","0,906",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15567,GM0957,2018JJ00,233736.0
111448,2019JJ00,"-0,105","0,9",Roermond,,,Roermond,GM0957,Gemeente 'Roermond' (GM0957),15568,GM0957,2019JJ00,251213.0
111918,2014JJ00,"0,208","0,697",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15650,GM0736,2014JJ00,286056.0
111920,2015JJ00,"0,214","0,697",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15651,GM0736,2015JJ00,306421.0
111922,2016JJ00,"0,206","0,706",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15652,GM0736,2016JJ00,340835.0
111924,2017JJ00,"0,202","0,716",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15653,GM0736,2017JJ00,359267.0
111926,2018JJ00,"0,204","0,717",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15654,GM0736,2018JJ00,412574.0
111928,2019JJ00,"0,21","0,715",De Ronde Venen,,,De Ronde Venen,GM0736,Gemeente 'De Ronde Venen' (GM0736),15655,GM0736,2019JJ00,444854.0
112302,2014JJ00,"0,009","0,811",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15679,GM1674,2014JJ00,200284.0
112304,2015JJ00,"0,002","0,821",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15680,GM1674,2015JJ00,200959.0
112306,2016JJ00,"-0,013","0,835",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15681,GM1674,2016JJ00,212847.0
112308,2017JJ00,"-0,02","0,842",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15682,GM1674,2017JJ00,219812.0
112310,2018JJ00,"-0,023","0,844",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15683,GM1674,2018JJ00,241006.0
112312,2019JJ00,"-0,022","0,841",Roosendaal,,,Roosendaal,GM1674,Gemeente 'Roosendaal' (GM1674),15684,GM1674,2019JJ00,257331.0
112986,2014JJ00,"-0,289","1,02",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15795,GM0599,2014JJ00,185507.0
112988,2015JJ00,"-0,295","1,031",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15796,GM0599,2015JJ00,189536.0
112990,2016JJ00,"-0,3","1,04",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15797,GM0599,2016JJ00,202501.0
112992,2017JJ00,"-0,301","1,043",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15798,GM0599,2017JJ00,227834.0
112994,2018JJ00,"-0,289","1,041",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15799,GM0599,2018JJ00,256793.0
112996,2019JJ00,"-0,269","1,034",Rotterdam,,,Rotterdam,GM0599,Gemeente 'Rotterdam' (GM0599),15800,GM0599,2019JJ00,282910.0
114066,2014JJ00,"0,364","0,61",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15853,GM0277,2014JJ00,451176.0
114068,2015JJ00,"0,367","0,611",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15854,GM0277,2015JJ00,493857.0
114070,2016JJ00,"0,386","0,597",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15855,GM0277,2016JJ00,543634.0
114072,2017JJ00,"0,405","0,593",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15856,GM0277,2017JJ00,421245.0
114074,2018JJ00,"0,429","0,589",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15857,GM0277,2018JJ00,505222.0
114076,2019JJ00,"0,45","0,58",Rozendaal,,,Rozendaal,GM0277,Gemeente 'Rozendaal' (GM0277),15858,GM0277,2019JJ00,667428.0
114102,2014JJ00,"0,04","0,75",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15882,GM0840,2014JJ00,220983.0
114104,2015JJ00,"0,03","0,761",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15883,GM0840,2015JJ00,226572.0
114106,2016JJ00,"0,029","0,766",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15884,GM0840,2016JJ00,240829.0
114108,2017JJ00,"0,014","0,777",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15885,GM0840,2017JJ00,266644.0
114110,2018JJ00,"0,017","0,78",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15886,GM0840,2018JJ00,286124.0
114112,2019JJ00,"0,019","0,777",Rucphen,,,Rucphen,GM0840,Gemeente 'Rucphen' (GM0840),15887,GM0840,2019JJ00,290092.0
114296,2014JJ00,"0,112","0,702",Schagen,,,Schagen,GM0441,Gemeente 'Schagen' (GM0441),16056,GM0441,2014JJ00,203986.0
114298,2015JJ00,"0,108","0,71",Schagen,,,Schagen,GM0441,Gemeente 'Schagen' (GM0441),16057,GM0441,2015JJ00,212112.0
